1674984666.072,2023-01-29 09:31:06.072,1,1.544,12.24999999976717,0,75.60603130882242,299578634202,null_state
1674984666.628,2023-01-29 09:31:06.628,1,3.11,13.750000001164153,0,75.67942985900376,299578803700,null_state
1674984667.178,2023-01-29 09:31:07.178,1,1.67,32.50000000116415,0,26.602830974188173,299579110136,null_state
1674984665.472,2023-01-29 09:31:05.472,1,1.979,12.24999999976717,0,75.60603130882242,299578059355,null_state
1674984667.738,2023-01-29 09:31:07.738,1,1.481,32.50000000116415,0,26.602830974188173,299579374427,null_state
1674984668.293,2023-01-29 09:31:08.293,1,2.229,7.000000000698492,0,26.622759075178266,299579643688,null_state
1674984668.846,2023-01-29 09:31:08.846,1,1.649,7.000000000698492,0,26.622759075178266,299579801379,null_state
1674984669.404,2023-01-29 09:31:09.404,1,2.256,9.500000000116415,0,26.53377319847994,299580205109,null_state
1674984669.963,2023-01-29 09:31:09.963,1,2.71,9.500000000116415,0,26.53377319847994,299580381743,null_state
1674984670.514,2023-01-29 09:31:10.514,1,2.762,22.500000000582077,0,26.287335593166834,299580715117,null_state
1674984671.074,2023-01-29 09:31:11.074,0,2.088,22.500000000582077,0,26.287335593166834,299581328022,null_state
1674984671.615,2023-01-29 09:31:11.615,0,1.555,34.74999999743886,0,26.107390760464227,299581897574,null_state
1674984672.149,2023-01-29 09:31:12.149,0,1.649,34.74999999743886,0,26.107390760464227,299582200488,null_state
1674984672.688,2023-01-29 09:31:12.688,0,1.717,10.750000004190952,0,26.139354645220607,299582491701,null_state
1674984673.214,2023-01-29 09:31:13.214,0,2.344,19.999999995343387,0,26.132251559719194,299582760426,null_state
1674984673.766,2023-01-29 09:31:13.766,0,1.471,19.999999995343387,0,26.132251559719194,299583054966,null_state
1674984674.306,2023-01-29 09:31:14.306,0,2.777,18.500000002677552,0,26.101471522546376,299583370932,null_state
1674984674.84,2023-01-29 09:31:14.840,0,3.147,18.500000002677552,0,26.101471522546376,299583608392,null_state
1674984675.372,2023-01-29 09:31:15.372,0,3.434,34.74999999452848,0,26.093776513253175,299583882203,null_state
1674984675.902,2023-01-29 09:31:15.902,0,2.986,34.74999999452848,0,26.093776513253175,299584148082,null_state
1674984676.433,2023-01-29 09:31:16.433,0,3.095,38.25000000942964,0,26.15494197173761,299584399939,null_state
1674984676.967,2023-01-29 09:31:16.967,0,3.288,38.25000000942964,0,26.15494197173761,299584674749,null_state
1674984677.497,2023-01-29 09:31:17.497,0,2.741,38.99999999557622,0,26.130081172482644,299585048266,null_state
1674984678.025,2023-01-29 09:31:18.025,0,2.699,38.99999999557622,0,26.130081172482644,299585319775,null_state
1674984678.555,2023-01-29 09:31:18.555,0,3.017,38.00000000046566,0,26.126529629731937,299585557402,null_state
1674984679.097,2023-01-29 09:31:19.097,0,2.871,38.00000000046566,0,26.126529629731937,299585850900,null_state
1674984679.628,2023-01-29 09:31:19.628,0,2.851,36.99999999953434,0,26.126726937662532,299586162859,null_state
1674984680.162,2023-01-29 09:31:20.162,0,2.641,36.99999999953434,0,26.126726937662532,299586457909,null_state
1674984680.698,2023-01-29 09:31:20.698,0,3.225,40.750000000116415,0,26.143103495901915,299586771663,null_state
1674984681.225,2023-01-29 09:31:21.225,0,3.116,58.000000001629815,0,26.134027331094543,299587110940,null_state
1674984681.756,2023-01-29 09:31:21.756,0,3.032,58.000000001629815,0,26.134027331094543,299587447090,null_state
1674984682.286,2023-01-29 09:31:22.286,0,2.762,34.750000000349246,0,26.152771584501068,299587726042,null_state
1674984682.822,2023-01-29 09:31:22.822,0,1.686,34.750000000349246,0,26.152771584501068,299587989586,null_state
1674984683.352,2023-01-29 09:31:23.352,0,2.287,7.749999995576218,0,26.1434981117631,299588283971,null_state
1674984683.88,2023-01-29 09:31:23.880,0,1.471,7.749999995576218,0,26.1434981117631,299588547269,null_state
1674984684.407,2023-01-29 09:31:24.407,0,1.843,8.250000001862645,0,26.168358911018068,299588795158,null_state
1674984684.935,2023-01-29 09:31:24.935,0,1.544,8.250000001862645,0,26.168358911018068,299589072194,null_state
1674984685.479,2023-01-29 09:31:25.479,0,2.193,12.250000002677552,0,26.162242365169625,299589325018,null_state
1674984686.014,2023-01-29 09:31:26.014,0,1.492,12.250000002677552,0,26.162242365169625,299589611689,null_state
1674984686.545,2023-01-29 09:31:26.545,0,1.529,17.749999996158294,0,26.17427814893592,299589857365,null_state
1674984687.074,2023-01-29 09:31:27.074,0,1.56,17.749999996158294,0,26.17427814893592,299590138318,null_state
1674984687.602,2023-01-29 09:31:27.602,0,1.534,13.500000003841706,0,26.171910453768778,299590488697,null_state
1674984688.135,2023-01-29 09:31:28.135,0,1.466,13.500000003841706,0,26.171910453768778,299590757592,null_state
1674984688.666,2023-01-29 09:31:28.666,0,1.513,6.249999997089617,0,26.166583139642714,299591015802,null_state
1674984689.203,2023-01-29 09:31:29.203,0,1.617,11.999999999534339,0,26.15869082241892,299591315035,null_state
1674984689.735,2023-01-29 09:31:29.735,0,1.544,11.999999999534339,0,26.15869082241892,299591590697,null_state
1674984690.266,2023-01-29 09:31:30.266,0,2.303,7.749999998486601,0,26.16086120965546,299591864051,null_state
1674984690.802,2023-01-29 09:31:30.802,0,1.9,7.749999998486601,0,26.16086120965546,299592179677,null_state
1674984691.333,2023-01-29 09:31:31.333,0,2.214,11.50000000197906,0,26.110744995284342,299592499879,null_state
1674984691.872,2023-01-29 09:31:31.872,0,1.508,11.50000000197906,0,26.110744995284342,299592835986,null_state
1674984692.414,2023-01-29 09:31:32.414,0,1.864,11.000000004423782,0,26.129489248690863,299593121983,null_state
1674984692.941,2023-01-29 09:31:32.941,0,1.591,11.000000004423782,0,26.129489248690863,299593387557,null_state
1674984693.472,2023-01-29 09:31:33.472,0,1.555,11.749999993480742,0,26.130278480413242,299593675187,null_state
1674984693.999,2023-01-29 09:31:33.999,0,1.597,11.749999993480742,0,26.130278480413242,299593939946,null_state
1674984694.544,2023-01-29 09:31:34.544,0,1.539,15.750000003026798,0,26.189273551661135,299594264821,null_state
1674984695.073,2023-01-29 09:31:35.073,0,1.492,15.750000003026798,0,26.189273551661135,299594539454,null_state
1674984695.603,2023-01-29 09:31:35.603,0,1.466,11.249999998835847,0,26.119623852161112,299594791252,null_state
1674984696.136,2023-01-29 09:31:36.136,0,1.487,11.249999998835847,0,26.119623852161112,299595075986,null_state
1674984696.667,2023-01-29 09:31:36.667,0,1.466,11.0000000015134,0,26.117256156993975,299595320044,null_state
1674984697.206,2023-01-29 09:31:37.206,0,1.466,8.000000001629815,0,26.107193452533632,299595601884,null_state
1674984697.739,2023-01-29 09:31:37.739,0,1.502,8.000000001629815,0,26.107193452533632,299595911875,null_state
1674984698.27,2023-01-29 09:31:38.270,0,2.162,10.749999998370185,0,26.131462327996815,299596167966,null_state
1674984698.801,2023-01-29 09:31:38.801,0,1.638,10.749999998370185,0,26.131462327996815,299596432828,null_state
1674984699.33,2023-01-29 09:31:39.330,0,1.801,8.49999999627471,0,26.122188855258848,299596711357,null_state
1674984699.865,2023-01-29 09:31:39.865,0,1.513,8.49999999627471,0,26.122188855258848,299596981782,null_state
1674984700.398,2023-01-29 09:31:40.398,0,2.475,10.999999998603016,0,26.12495116628718,299597291669,null_state
1674984700.939,2023-01-29 09:31:40.939,0,1.638,10.999999998603016,0,26.12495116628718,299597599194,null_state
1674984701.474,2023-01-29 09:31:41.474,0,1.644,12.250000008498318,0,26.11646692527159,299597958803,null_state
1674984702.002,2023-01-29 09:31:42.002,0,1.832,12.250000008498318,0,26.11646692527159,299598273471,null_state
1674984702.538,2023-01-29 09:31:42.538,0,1.539,11.749999999301508,0,26.130278480413242,299598528646,null_state
1674984703.065,2023-01-29 09:31:43.065,0,1.502,11.749999999301508,0,26.130278480413242,299598913243,null_state
1674984703.593,2023-01-29 09:31:43.593,0,1.46,10.499999998137355,0,26.123372702842417,299599167828,null_state
1674984704.122,2023-01-29 09:31:44.122,0,1.722,10.499999998137355,0,26.123372702842417,299599536466,null_state
1674984704.656,2023-01-29 09:31:44.656,0,1.461,8.999999996740371,0,26.11666423320219,299599787406,null_state
1674984705.185,2023-01-29 09:31:45.185,0,1.487,6.500000000232831,0,26.10285267806054,299600044335,null_state
1674984705.724,2023-01-29 09:31:45.724,0,1.466,6.500000000232831,0,26.10285267806054,299600341035,null_state
1674984706.251,2023-01-29 09:31:46.251,0,2.109,7.250000003841706,0,26.107390760464227,299600601579,null_state
1674984706.78,2023-01-29 09:31:46.780,0,1.733,7.250000003841706,0,26.107390760464227,299600878148,null_state
1674984707.308,2023-01-29 09:31:47.308,0,2.021,13.249999997788109,0,26.11192884286791,299601147243,null_state
1674984707.839,2023-01-29 09:31:47.839,0,1.466,13.249999997788109,0,26.11192884286791,299601504826,null_state
1674984708.372,2023-01-29 09:31:48.372,0,2.318,8.749999999417923,0,26.13244886764979,299601768686,null_state
1674984708.9,2023-01-29 09:31:48.900,0,1.701,8.749999999417923,0,26.13244886764979,299602025607,null_state
1674984709.429,2023-01-29 09:31:49.429,0,1.785,11.25000000174623,0,26.1202157759529,299602343174,null_state
1674984709.964,2023-01-29 09:31:49.964,0,1.487,11.25000000174623,0,26.1202157759529,299602609085,null_state
1674984710.492,2023-01-29 09:31:50.492,0,1.471,9.499999997206032,0,26.11903192836933,299602906889,null_state
1674984711.025,2023-01-29 09:31:51.025,0,1.544,9.499999997206032,0,26.11903192836933,299603214903,null_state
1674984711.563,2023-01-29 09:31:51.563,0,1.46,10.999999998603016,0,26.09910382737924,299603550752,null_state
1674984712.097,2023-01-29 09:31:52.097,0,1.492,10.999999998603016,0,26.09910382737924,299603864213,null_state
1674984712.631,2023-01-29 09:31:52.631,0,1.476,8.250000004773028,0,26.113704614243265,299604121396,null_state
1674984713.159,2023-01-29 09:31:53.159,0,1.518,8.250000004773028,0,26.113704614243265,299604405990,null_state
1674984713.692,2023-01-29 09:31:53.692,0,1.471,7.2499999951105565,0,26.09910382737924,299604678842,null_state
1674984714.227,2023-01-29 09:31:54.227,0,2.245,8.250000004773028,0,26.106996144603034,299604938364,null_state
1674984714.764,2023-01-29 09:31:54.764,0,1.623,8.250000004773028,0,26.106996144603034,299605222222,null_state
