1674873553.915,2023-01-28 02:39:13.915,0,1.492,13.49999999802094,0,25.434965332996594,null_state
1674873554.445,2023-01-28 02:39:14.445,0,1.529,7.500000001164153,0,25.436543796441352,null_state
1674873554.974,2023-01-28 02:39:14.974,0,1.518,7.500000001164153,0,25.436543796441352,null_state
1674873555.504,2023-01-28 02:39:15.504,0,1.785,10.250000000814907,0,25.43200571403767,null_state
1674873556.041,2023-01-28 02:39:16.041,0,1.487,10.250000000814907,0,25.43200571403767,null_state
1674873556.567,2023-01-28 02:39:16.567,0,1.554,9.499999997206032,0,25.3369032914909,null_state
1674873557.097,2023-01-28 02:39:17.097,0,1.659,9.499999997206032,0,25.3369032914909,null_state
1674873557.63,2023-01-28 02:39:17.630,0,1.617,8.500000002095476,0,25.37794334105465,null_state
1674873558.157,2023-01-28 02:39:18.157,0,2.334,8.500000002095476,0,25.37794334105465,null_state
1674873558.695,2023-01-28 02:39:18.695,0,1.492,13.250000000698492,0,25.417404927173642,null_state
1674873559.219,2023-01-28 02:39:19.219,0,2.015,11.499999999068677,0,25.439503415400278,null_state
1674873559.761,2023-01-28 02:39:19.761,0,1.529,11.499999999068677,0,25.439503415400278,null_state
1674873560.294,2023-01-28 02:39:20.294,0,2.313,11.50000000197906,0,25.440292647122657,null_state
1674873560.837,2023-01-28 02:39:20.837,0,1.68,11.50000000197906,0,25.440292647122657,null_state
1674873561.37,2023-01-28 02:39:21.370,0,1.56,10.249999997904524,0,25.432597637829456,null_state
1674873561.894,2023-01-28 02:39:21.894,0,1.633,10.249999997904524,0,25.432597637829456,null_state
1674873562.423,2023-01-28 02:39:22.423,0,1.817,8.750000002328306,0,25.433781485413025,null_state
1674873562.955,2023-01-28 02:39:22.955,0,3.142,8.750000002328306,0,25.433781485413025,null_state
1674873563.482,2023-01-28 02:39:23.482,0,3.011,26.24999999825377,0,25.428651479217557,null_state
1674873564.009,2023-01-28 02:39:24.009,0,3.121,26.24999999825377,0,25.428651479217557,null_state
1674873564.537,2023-01-28 02:39:24.537,0,3.188,36.75000000221189,0,25.446803808832293,null_state
1674873565.062,2023-01-28 02:39:25.062,0,3.205,36.75000000221189,0,25.446803808832293,null_state
1674873565.588,2023-01-28 02:39:25.588,0,2.975,36.749999996391125,0,25.46140459569632,null_state
1674873566.114,2023-01-28 02:39:26.114,0,3.079,36.749999996391125,0,25.46140459569632,null_state
1674873566.647,2023-01-28 02:39:26.647,0,2.902,36.25000000465661,0,25.445817269179315,null_state
1674873567.175,2023-01-28 02:39:27.175,0,2.495,42.999999996391125,0,25.47817576979689,null_state
1674873567.701,2023-01-28 02:39:27.701,0,2.939,42.999999996391125,0,25.47817576979689,null_state
1674873568.23,2023-01-28 02:39:28.230,0,3.427,43.75000000291038,0,25.43318956162124,null_state
