1673605808.627,2023-01-13 10:30:08.627,0,1.398,6.899999999877764,23.951801618714263,null_state
1673605809.186,2023-01-13 10:30:09.186,0,1.44,6.899999999877764,23.951801618714263,null_state
1673605809.708,2023-01-13 10:30:09.708,0,1.55,6.899999999877764,23.951801618714263,null_state
1673605810.235,2023-01-13 10:30:10.235,0,1.482,6.899999999877764,23.951801618714263,null_state
1673605810.758,2023-01-13 10:30:10.758,0,1.419,8.60000000015134,23.951407002853074,null_state
1673605811.286,2023-01-13 10:30:11.286,0,1.534,8.60000000015134,23.951407002853074,null_state
1673605811.817,2023-01-13 10:30:11.817,0,1.785,8.60000000015134,23.951407002853074,null_state
1673605812.339,2023-01-13 10:30:12.339,0,1.445,8.60000000015134,23.951407002853074,null_state
1673605812.861,2023-01-13 10:30:12.861,0,1.434,8.60000000015134,23.951407002853074,null_state
1673605813.389,2023-01-13 10:30:13.389,0,1.424,8.60000000015134,23.951407002853074,null_state
1673605813.914,2023-01-13 10:30:13.914,0,1.434,8.60000000015134,23.951407002853074,null_state
1673605814.436,2023-01-13 10:30:14.436,0,1.523,8.60000000015134,23.951407002853074,null_state
1673605814.956,2023-01-13 10:30:14.956,0,1.518,8.60000000015134,23.951407002853074,null_state
1673605815.479,2023-01-13 10:30:15.479,0,1.885,8.149999999950523,23.951801618714263,null_state
1673605816.003,2023-01-13 10:30:16.003,0,1.413,8.149999999950523,23.951801618714263,null_state
1673605816.528,2023-01-13 10:30:16.528,0,1.434,8.149999999950523,23.951801618714263,null_state
1673605817.049,2023-01-13 10:30:17.049,0,1.591,8.149999999950523,23.951801618714263,null_state
1673605817.573,2023-01-13 10:30:17.573,0,1.413,8.149999999950523,23.951801618714263,null_state
1673605818.145,2023-01-13 10:30:18.145,0,1.466,8.149999999950523,23.951801618714263,null_state
1673605818.667,2023-01-13 10:30:18.667,0,1.408,8.149999999950523,23.951801618714263,null_state
1673605819.192,2023-01-13 10:30:19.192,0,1.466,8.149999999950523,23.951801618714263,null_state
1673605819.716,2023-01-13 10:30:19.716,0,1.481,8.149999999950523,23.951801618714263,null_state
1673605820.24,2023-01-13 10:30:20.240,0,1.497,8.149999999950523,23.951801618714263,null_state
1673605820.766,2023-01-13 10:30:20.766,0,1.429,9.399999999877764,23.945685072865817,null_state
1673605821.293,2023-01-13 10:30:21.293,0,1.466,9.399999999877764,23.945685072865817,null_state
1673605821.815,2023-01-13 10:30:21.815,0,1.461,9.399999999877764,23.945685072865817,null_state
1673605822.337,2023-01-13 10:30:22.337,0,1.413,9.399999999877764,23.945685072865817,null_state
1673605822.86,2023-01-13 10:30:22.860,0,1.529,9.399999999877764,23.945685072865817,null_state
1673605823.383,2023-01-13 10:30:23.383,0,1.403,9.399999999877764,23.945685072865817,null_state
1673605823.907,2023-01-13 10:30:23.907,0,1.398,9.399999999877764,23.945685072865817,null_state
1673605824.432,2023-01-13 10:30:24.432,0,1.523,9.399999999877764,23.945685072865817,null_state
1673605824.961,2023-01-13 10:30:24.961,0,1.529,9.399999999877764,23.945685072865817,null_state
1673605825.483,2023-01-13 10:30:25.483,0,2.203,6.5000000000873115,23.945685072865817,null_state
1673605826.008,2023-01-13 10:30:26.008,0,1.429,6.5000000000873115,23.945685072865817,null_state
1673605826.53,2023-01-13 10:30:26.530,0,1.434,6.5000000000873115,23.945685072865817,null_state
1673605827.053,2023-01-13 10:30:27.053,0,1.518,6.5000000000873115,23.945685072865817,null_state
1673605827.578,2023-01-13 10:30:27.578,0,1.487,6.5000000000873115,23.945685072865817,null_state
1673605828.104,2023-01-13 10:30:28.104,0,1.413,6.5000000000873115,23.945685072865817,null_state
1673605828.628,2023-01-13 10:30:28.628,0,1.424,6.5000000000873115,23.945685072865817,null_state
1673605829.153,2023-01-13 10:30:29.153,0,1.403,6.5000000000873115,23.945685072865817,null_state
1673605829.685,2023-01-13 10:30:29.685,0,1.398,6.5000000000873115,23.945685072865817,null_state
1673605830.209,2023-01-13 10:30:30.209,0,1.408,6.5000000000873115,23.945685072865817,null_state
1673605830.748,2023-01-13 10:30:30.748,0,1.44,7.949999999909778,23.958312780423896,null_state
1673605831.281,2023-01-13 10:30:31.281,0,1.476,7.949999999909778,23.958312780423896,null_state
1673605831.805,2023-01-13 10:30:31.805,0,1.44,7.949999999909778,23.958312780423896,null_state
1673605832.332,2023-01-13 10:30:32.332,0,1.775,7.949999999909778,23.958312780423896,null_state
1673605832.856,2023-01-13 10:30:32.856,0,1.429,7.949999999909778,23.958312780423896,null_state
1673605833.398,2023-01-13 10:30:33.398,0,1.518,7.949999999909778,23.958312780423896,null_state
1673605833.922,2023-01-13 10:30:33.922,0,1.45,7.949999999909778,23.958312780423896,null_state
1673605834.446,2023-01-13 10:30:34.446,0,1.434,7.949999999909778,23.958312780423896,null_state
1673605834.97,2023-01-13 10:30:34.970,0,1.544,7.949999999909778,23.958312780423896,null_state
1673605835.491,2023-01-13 10:30:35.491,0,1.445,8.499999999912689,23.951604310783665,null_state
1673605836.014,2023-01-13 10:30:36.014,0,1.419,8.499999999912689,23.951604310783665,null_state
1673605836.539,2023-01-13 10:30:36.539,0,1.56,8.499999999912689,23.951604310783665,null_state
1673605837.067,2023-01-13 10:30:37.067,0,1.419,8.499999999912689,23.951604310783665,null_state
1673605837.595,2023-01-13 10:30:37.595,0,1.455,8.499999999912689,23.951604310783665,null_state
1673605838.12,2023-01-13 10:30:38.120,0,1.424,8.499999999912689,23.951604310783665,null_state
1673605838.647,2023-01-13 10:30:38.647,0,1.445,8.499999999912689,23.951604310783665,null_state
