0.071565,0.088362,0.0,0.088807,0.0,0.106313,0.106481,warm_cpu_to_active_process,NONE
0.071356,0.087715,0.0,0.088027,0.0,0.105234,0.1054,warm_cpu_to_active_process,NONE
0.071813,0.088096,0.0,0.088321,0.0,0.10657,0.106793,warm_cpu_to_active_process,NONE
0.08489,0.101604,0.0,0.101854,0.0,0.119869,0.12005,warm_cpu_to_active_process,NONE
0.078369,0.094883,0.0,0.095142,0.0,0.113289,0.113504,warm_cpu_to_active_process,NONE
0.072049,0.088595,0.0,0.088965,0.0,0.106382,0.106574,warm_cpu_to_active_process,NONE
0.097486,0.114757,0.0,0.115023,0.0,0.132771,0.1331,warm_cpu_to_active_process,NONE
0.070682,0.086947,0.0,0.087305,0.0,0.104782,0.104994,warm_cpu_to_active_process,NONE
0.079889,0.096392,0.0,0.096647,0.0,0.11432,0.114518,warm_cpu_to_active_process,NONE
0.070352,0.087166,0.0,0.087398,0.0,0.105298,0.105471,warm_cpu_to_active_process,NONE
0.090632,0.107054,0.0,0.1073,0.0,0.125278,0.125456,warm_cpu_to_active_process,NONE
0.074117,0.090532,0.0,0.090904,0.0,0.108013,0.108219,warm_cpu_to_active_process,NONE
0.089907,0.106558,0.0,0.106903,0.0,0.124566,0.124751,warm_cpu_to_active_process,NONE
0.089542,0.106361,0.0,0.106643,0.0,0.124283,0.124441,warm_cpu_to_active_process,NONE
0.084873,0.101273,0.0,0.101544,0.0,0.118901,0.119066,warm_cpu_to_active_process,NONE
0.072212,0.088533,0.0,0.088757,0.0,0.106429,0.106603,warm_cpu_to_active_process,NONE
0.07757,0.094172,0.0,0.094416,0.0,0.111885,0.112064,warm_cpu_to_active_process,NONE
0.071369,0.087777,0.0,0.087996,0.0,0.105832,0.106095,warm_cpu_to_active_process,NONE
0.075353,0.092681,0.0,0.093131,0.0,0.110833,0.111002,warm_cpu_to_active_process,NONE
0.072027,0.088273,0.0,0.088599,0.0,0.105854,0.106063,warm_cpu_to_active_process,NONE
0.080287,0.096654,0.0,0.096884,0.0,0.114208,0.114395,warm_cpu_to_active_process,NONE
0.070651,0.087052,0.0,0.087281,0.0,0.105365,0.105599,warm_cpu_to_active_process,NONE
0.075883,0.092634,0.0,0.092964,0.0,0.110533,0.110712,warm_cpu_to_active_process,NONE
0.071136,0.087512,0.0,0.087826,0.0,0.105457,0.105661,warm_cpu_to_active_process,NONE
0.0711,0.087904,0.0,0.088132,0.0,0.105595,0.105802,warm_cpu_to_active_process,NONE
0.094158,0.110674,0.0,0.110956,0.0,0.128549,0.12874,warm_cpu_to_active_process,NONE
