0.074245,0.091067,0.0,0.091319,0.0,0.109116,0.109345,warm_cpu_to_active_process,NONE
0.077061,0.09327,0.0,0.093482,0.0,0.111967,0.112332,warm_cpu_to_active_process,NONE
0.071525,0.087774,0.0,0.087975,0.0,0.105724,0.105934,warm_cpu_to_active_process,NONE
0.071896,0.088869,0.0,0.089175,0.0,0.106797,0.107032,warm_cpu_to_active_process,NONE
0.078326,0.094777,0.0,0.095038,0.0,0.113183,0.113337,warm_cpu_to_active_process,NONE
0.070706,0.087104,0.0,0.08742,0.0,0.105081,0.105261,warm_cpu_to_active_process,NONE
0.071826,0.088119,0.0,0.08834,0.0,0.105958,0.106159,warm_cpu_to_active_process,NONE
0.070361,0.086652,0.0,0.086968,0.0,0.104844,0.105041,warm_cpu_to_active_process,NONE
0.07135,0.088135,0.0,0.088379,0.0,0.106554,0.10672,warm_cpu_to_active_process,NONE
0.072062,0.088524,0.0,0.088796,0.0,0.106395,0.106589,warm_cpu_to_active_process,NONE
0.088089,0.104995,0.0,0.105283,0.0,0.123215,0.123373,warm_cpu_to_active_process,NONE
0.07421,0.090688,0.0,0.091014,0.0,0.108479,0.108677,warm_cpu_to_active_process,NONE
0.08273,0.099262,0.0,0.099589,0.0,0.118325,0.118525,warm_cpu_to_active_process,NONE
0.070659,0.086979,0.0,0.087314,0.0,0.104885,0.10506,warm_cpu_to_active_process,NONE
0.087346,0.10377,0.0,0.104017,0.0,0.121436,0.121587,warm_cpu_to_active_process,NONE
0.071312,0.08766,0.0,0.088041,0.0,0.105694,0.105924,warm_cpu_to_active_process,NONE
0.07051,0.086843,0.0,0.087133,0.0,0.104525,0.104683,warm_cpu_to_active_process,NONE
0.070397,0.087204,0.0,0.087565,0.0,0.105006,0.105196,warm_cpu_to_active_process,NONE
0.081811,0.098367,0.0,0.09863,0.0,0.115888,0.116061,warm_cpu_to_active_process,NONE
0.071365,0.08758,0.0,0.087814,0.0,0.104795,0.104971,warm_cpu_to_active_process,NONE
0.086973,0.103332,0.0,0.103739,0.0,0.103765,0.727113,respond_time_warm_cpu,360P
0.074556,0.090981,0.0,0.091374,0.0,0.0914,0.738343,respond_time_warm_cpu,360P
0.072077,0.088562,0.0,0.088819,0.0,0.088834,0.175798,respond_time_warm_cpu,360P
0.071427,0.087732,0.0,0.088164,0.0,0.08819,0.175172,respond_time_warm_cpu,360P
0.071716,0.088289,0.0,0.088539,0.0,0.088554,0.175057,respond_time_warm_cpu,360P
0.07106,0.087401,0.0,0.087794,0.0,0.087819,0.175231,respond_time_warm_cpu,360P
0.102074,0.118671,0.0,0.119013,0.0,0.119045,0.205717,respond_time_warm_cpu,360P
0.071227,0.087428,0.0,0.087819,0.0,0.087846,0.175995,respond_time_warm_cpu,360P
0.096243,0.113036,0.0,0.113414,0.0,0.113439,0.200132,respond_time_warm_cpu,360P
0.071412,0.08757,0.0,0.087958,0.0,0.087984,0.175734,respond_time_warm_cpu,360P
0.089215,0.105772,0.0,0.106056,0.0,0.106082,0.192411,respond_time_warm_cpu,360P
0.070719,0.08677,0.0,0.087042,0.0,0.087062,0.174032,respond_time_warm_cpu,360P
0.070606,0.086848,0.0,0.087126,0.0,0.087145,0.174122,respond_time_warm_cpu,360P
0.071262,0.087502,0.0,0.087784,0.0,0.087832,0.174139,respond_time_warm_cpu,360P
0.072294,0.088891,0.0,0.08933,0.0,0.089359,0.17844,respond_time_warm_cpu,360P
0.07235,0.088611,0.0,0.089008,0.0,0.089035,0.177037,respond_time_warm_cpu,360P
0.070702,0.087187,0.0,0.087761,0.0,0.087784,0.175304,respond_time_warm_cpu,360P
0.071806,0.088205,0.0,0.089294,0.0,0.089329,0.176579,respond_time_warm_cpu,360P
0.082926,0.100093,0.0,0.10038,0.0,0.100398,0.187676,respond_time_warm_cpu,360P
0.071582,0.087785,0.0,0.088173,0.0,0.088199,0.176182,respond_time_warm_cpu,360P
0.070689,0.087508,0.0,0.087958,0.0,0.087976,0.17977,respond_time_warm_cpu,480P
0.072024,0.088406,0.0,0.08869,0.0,0.088715,0.179188,respond_time_warm_cpu,480P
0.070971,0.087893,0.0,0.088199,0.0,0.08822,0.178223,respond_time_warm_cpu,480P
0.071854,0.088672,0.0,0.088991,0.0,0.089009,0.181403,respond_time_warm_cpu,480P
0.090598,0.106989,0.0,0.107275,0.0,0.107292,0.197731,respond_time_warm_cpu,480P
0.071503,0.08926,0.0,0.089713,0.0,0.089742,0.182512,respond_time_warm_cpu,480P
0.088532,0.105163,0.0,0.105507,0.0,0.105535,0.196521,respond_time_warm_cpu,480P
0.071252,0.087305,0.0,0.08767,0.0,0.087696,0.179611,respond_time_warm_cpu,480P
0.088573,0.105703,0.0,0.10603,0.0,0.106059,0.196617,respond_time_warm_cpu,480P
0.070237,0.086348,0.0,0.086737,0.0,0.086763,0.177833,respond_time_warm_cpu,480P
0.079153,0.095847,0.0,0.096153,0.0,0.096171,0.199294,respond_time_warm_cpu,480P
0.071705,0.088155,0.0,0.088479,0.0,0.0885,0.179613,respond_time_warm_cpu,480P
0.071481,0.087872,0.0,0.088276,0.0,0.088295,0.179329,respond_time_warm_cpu,480P
0.07104,0.087367,0.0,0.087758,0.0,0.087785,0.180018,respond_time_warm_cpu,480P
0.071742,0.088141,0.0,0.088566,0.0,0.088588,0.178642,respond_time_warm_cpu,480P
0.079411,0.095762,0.0,0.096143,0.0,0.096168,0.189805,respond_time_warm_cpu,480P
0.092785,0.109413,0.0,0.109752,0.0,0.109776,0.200568,respond_time_warm_cpu,480P
0.070707,0.087689,0.0,0.087903,0.0,0.087928,0.181835,respond_time_warm_cpu,480P
0.070804,0.08775,0.0,0.08804,0.0,0.088057,0.193125,respond_time_warm_cpu,480P
0.070769,0.086927,0.0,0.087181,0.0,0.087197,0.179238,respond_time_warm_cpu,480P
0.071201,0.088001,0.0,0.088299,0.0,0.088318,0.215451,respond_time_warm_cpu,HD
0.070421,0.086965,0.0,0.087519,0.0,0.087551,0.214174,respond_time_warm_cpu,HD
0.082743,0.099231,0.0,0.099566,0.0,0.099586,0.22578,respond_time_warm_cpu,HD
0.070848,0.087297,0.0,0.087772,0.0,0.087803,0.213101,respond_time_warm_cpu,HD
0.078146,0.09461,0.0,0.0949,0.0,0.09492,0.220572,respond_time_warm_cpu,HD
0.070638,0.08715,0.0,0.087563,0.0,0.087593,0.21389,respond_time_warm_cpu,HD
0.081785,0.098977,0.0,0.099288,0.0,0.099306,0.225303,respond_time_warm_cpu,HD
0.072897,0.089875,0.0,0.090296,0.0,0.090325,0.217355,respond_time_warm_cpu,HD
